order_id|customer_id|order_date|order_time|order_status|payment_method|shipping_address|shipping_city|shipping_state|shipping_postal_code|order_total|tax_amount|shipping_fee|discount_code|discount_amount|notes
123|300|2025-08-31|09:48:11|delivered|debit_card|640 Miller Divide|Hoville|CT|19091|3096.01|247.68|0.0||0.0|
370|487|2025-05-19|09:48:11|shipped|bank_transfer|620 Walker Harbors Suite 077|North Jennifer|NV|18815|722.07|59.05|3.81||19.82|
1312|113|2025-07-29|09:48:11|delivered|debit_card|37589 Moran Lakes Suite 113|Jacquelineton|MH|22017|2507.39|199.7|11.15||0.0|
933|89|2025-06-09|09:48:11|pending|paypal|13291 Daniel Mission Suite 561|Tamiborough|NV|40911|1605.75|127.58|11.01||0.0|
1718|96|2025-04-14|09:48:11|cancelled|debit_card|1152 Martin Club Apt. 599|Bushchester|SD|22127|4943.03|395.44|0.0||0.0|
1219|296|2025-09-19|09:48:11|pending|paypal|90550 Mosley Parkway|Lake Victormouth|MT|54291|3753.99|299.4|11.49||0.0|
431|26|2025-06-10|09:48:11|delivered|credit_card|4997 Sean Orchard|Gibsonmouth|VI|25228|581.16|46.26|12.5||9.58|
977|207|2025-09-22|09:48:11|cancelled|credit_card|6064 Davis View|West Jason|FM|21502|6978.47|557.56|8.98||0.0|Wife side agreement charge which.
1229|203|2025-05-20|09:48:11|delivered|debit_card|48468 Gonzalez Locks Suite 987|Lewismouth|KY|84115|421.69|33.99|11.99||15.16|
1343|337|2025-07-18|09:48:11|shipped|bank_transfer|496 Dana Orchard Apt. 434|Henryfurt|PA|47310|1067.87|85.43|0.0||0.0|
1171|377|2025-07-31|09:48:11|cancelled|credit_card|28981 Katherine Crest|Yangstad|WA|42035|2658.36|211.43|15.48||0.0|
1080|463|2025-04-29|09:48:11|delivered|bank_transfer|67200 Warren Ford Suite 142|South Kristihaven|CA|77372|7733.3|618.61|0.64||0.0|
495|197|2025-06-04|09:48:11|delivered|credit_card|275 Hawkins Canyon|West Tristanfurt|LA|60393|2828.72|225.1|14.99||0.0|
1468|459|2025-05-27|09:48:11|delivered|bank_transfer|44881 Escobar Shoals|Samanthachester|CO|86732|2971.49|240.81|6.25||44.84|
1758|408|2025-06-06|09:48:11|delivered|paypal|3766 Heather Groves Suite 558|Jenniferside|ID|64572|4140.45|330.03|15.07|NORTH|0.0|
894|102|2025-08-21|09:48:11|cancelled|bank_transfer|140 Williams Walk Apt. 333|Denisehaven|AK|89918|3554.65|285.67|3.67|WHOSE|19.92|
326|53|2025-08-06|09:48:11|processing|debit_card|45650 Williams Points Apt. 584|South Williamside|KY|82190|2080.38|165.41|12.71||0.0|Around price win face hold anyone recently.
522|108|2025-06-01|09:48:11|processing|bank_transfer|010 Hannah Mall|Jamesside|KS|62681|10018.59|800.9|7.38||0.0|
1879|3|2025-07-03|09:48:11|processing|debit_card|653 William Course Apt. 122|Carlsonfurt|MS|78605|5904.18|472.5|3.09||5.17|
695|434|2025-07-07|09:48:11|pending|debit_card|891 Soto Groves Suite 983|West Teresa|ID|44409|2276.99|182.16|0.0||0.0|
1024|38|2025-07-09|09:48:11|delivered|debit_card|68388 Jones Wall|South Andrewland|VI|41534|2725.78|217.31|9.43||0.0|
949|28|2025-09-07|09:48:11|shipped|debit_card|50455 Thomas Pines|Knightburgh|GA|23447|4208.18|336.07|7.33||0.0|
1256|308|2025-09-23|09:48:11|delivered|credit_card|46249 Dylan Wells|Lake Danieltown|MH|60905|2090.59|166.35|11.26||0.0|
971|293|2025-07-26|09:48:11|shipped|debit_card|12166 Richard Circles Suite 597|Lake Judith|DE|36988|7174.42|573.89|0.78||0.0|Explain save campaign special teacher movie eye.
119|7|2025-08-30|09:48:11|processing|bank_transfer|4687 James Forge Apt. 980|Brianshire|NJ|66410|3586.76|286.37|7.08||0.0|
923|86|2025-04-21|09:48:11|shipped|debit_card|8507 Michael Glens Apt. 913|North Micheletown|IA|06527|1178.42|93.56|8.96||0.0|
1883|456|2025-08-09|09:48:11|cancelled|bank_transfer|52883 Ritter Throughway|Anthonyfurt|WY|99690|1824.78|146.72|14.12||23.34|
1955|321|2025-07-07|09:48:11|cancelled|paypal|821 Patterson Lane Apt. 912|Craigfort|IN|07248|2098.48|166.63|15.62|SAVE|0.0|
393|163|2025-05-18|09:48:11|delivered|debit_card|078 James Orchard Suite 521|East Jenny|NH|51302|2660.45|215.03|0.0||27.46|Appear model front.
644|374|2025-05-23|09:48:11|processing|debit_card|80850 Forbes Parkways Suite 874|Cynthialand|OK|12578|3987.4|318.99|0.0||0.0|
19|32|2025-04-07|09:48:11|shipped|debit_card|261 Gilbert Harbors Apt. 537|Sampsonstad|CT|90374|1774.12|141.89|0.52||0.0|
528|424|2025-04-07|09:48:11|cancelled|bank_transfer|045 Carly Motorway|Jessicaside|FL|42537|1652.74|134.01|0.0||22.37|
1621|472|2025-06-26|09:48:11|delivered|paypal|2182 Mitchell Pike Apt. 224|West Nicolaston|NY|57476|3089.75|246.23|11.84||0.0|
921|218|2025-04-13|09:48:11|delivered|paypal|6012 Joanne Mills|East Kenneth|MP|51846|4868.23|388.49|12.15||0.0|
1892|367|2025-08-23|09:48:11|delivered|bank_transfer|153 Clark Drive|Victorshire|PW|84208|4810.64|383.63|15.24||0.0|
172|99|2025-08-04|09:48:11|pending|bank_transfer|23320 Miller Springs Suite 329|Luisland|CO|51369|3408.36|272.65|0.24||0.0|
1727|372|2025-04-14|09:48:11|processing|credit_card|98741 John Islands|Wattsfort|IA|37219|1063.77|83.94|14.56||0.0|End skin mention sing.
410|66|2025-04-08|09:48:11|shipped|debit_card|53693 Pierce Spur|Jonathanfort|VA|84609|4423.29|353.49|4.72||0.0|
972|141|2025-04-07|09:48:11|processing|paypal|1204 Jones Mountains|East Paula|KS|50515|2176.4|174.05|0.73||0.0|
297|235|2025-09-08|09:48:11|pending|bank_transfer|92124 Nicole Stream|Jamestown|UT|89333|3114.9|248.82|4.61|SISTER|0.0|
1075|186|2025-07-31|09:48:11|delivered|bank_transfer|3817 Karen Trace|West Michael|KY|66504|2004.18|159.52|10.2|WALL|0.0|
53|377|2025-05-30|09:48:11|shipped|credit_card|28981 Katherine Crest|Yangstad|WA|42035|970.87|77.67|0.0||0.0|
711|343|2025-09-07|09:48:11|shipped|bank_transfer|162 Fernando Summit Apt. 237|North Nicolefort|GA|82573|3866.72|308.65|8.56|THINK|0.0|
13|311|2025-07-10|09:48:11|cancelled|bank_transfer|1009 Conley Pine|Lindamouth|NV|64813|4735.93|378.1|9.74||0.0|
1911|68|2025-04-30|09:48:11|cancelled|credit_card|6793 Kevin Views|Lake Victoriaton|CO|53621|2702.05|215.81|4.39||0.0|Develop produce rise responsibility.
1681|200|2025-05-15|09:48:11|shipped|credit_card|6246 Gallagher Port|Kellerside|OK|62081|2456.66|196.46|0.94||0.0|
759|115|2025-09-18|09:48:11|pending|debit_card|39452 William Square|Jenniferstad|OH|63464|3942.19|315.38|0.0||0.0|
686|424|2025-08-04|09:48:11|pending|debit_card|045 Carly Motorway|Jessicaside|FL|42537|2026.04|162.08|0.0||0.0|
118|201|2025-09-12|09:48:11|cancelled|bank_transfer|65565 Donna Gateway Apt. 491|Port Kevinmouth|GA|03084|1526.31|122.1|0.0|FINALLY|0.0|
1857|427|2025-09-26|09:48:11|shipped|bank_transfer|47165 Smith Ranch|Matthewstad|IL|40318|3192.27|254.64|9.28||0.0|
1662|498|2025-04-12|09:48:11|delivered|bank_transfer|25936 Luna Pine|East Laurenmouth|PR|42092|2216.83|179.16|0.0||22.68|
806|380|2025-04-04|09:48:11|cancelled|debit_card|7742 Douglas Lakes|South Trevorshire|ID|16994|5112.93|410.84|4.64||27.18|
1995|497|2025-04-10|09:48:11|processing|paypal|95744 Adrian Inlet Apt. 891|South Carolburgh|AR|26603|4320.0|344.54|13.23||0.0|
1607|366|2025-06-18|09:48:11|pending|debit_card|422 Catherine Walks Suite 430|New Kevin|OR|02082|1357.36|110.22|0.0||20.38|Site best radio unit.
1251|245|2025-05-31|09:48:11|processing|credit_card|33738 Sharp Mountain Suite 153|Carrillochester|IL|57999|1990.98|159.28|0.0||0.0|
1957|300|2025-05-29|09:48:11|cancelled|debit_card|640 Miller Divide|Hoville|CT|19091|3345.32|266.62|12.63||0.0|
1384|273|2025-07-07|09:48:11|delivered|debit_card|728 Gregory Lakes|New Michael|AR|55908|1159.06|92.01|8.99||0.0|
107|18|2025-04-14|09:48:11|shipped|paypal|919 Michael Meadow Suite 185|Yumouth|VT|20553|5168.51|415.26|7.47|FAMILY|29.68|
974|326|2025-07-11|09:48:11|pending|debit_card|670 Cruz Cape Apt. 362|Patelport|AZ|71482|95.72|7.66|0.0||0.0|
1033|355|2025-06-12|09:48:11|pending|bank_transfer|6156 Ronald Haven|Paulfort|AZ|34713|5174.38|413.94|0.1|SAY|0.0|
884|215|2025-04-07|09:48:11|shipped|bank_transfer|85732 Rose Rue|West Taylorland|PW|63102|281.63|22.23|3.75||0.0|Despite material product than great war hand.
1084|326|2025-07-25|09:48:11|processing|debit_card|670 Cruz Cape Apt. 362|Patelport|AZ|71482|2003.84|159.2|13.81||0.0|
447|366|2025-06-26|09:48:11|cancelled|debit_card|422 Catherine Walks Suite 430|New Kevin|OR|02082|4888.28|391.06|0.0||0.0|
1994|162|2025-09-06|09:48:11|processing|debit_card|95512 Pittman Junction|Simsburgh|OK|79889|7205.64|579.34|1.26||37.41|
1516|276|2025-06-09|09:48:11|shipped|paypal|4471 Wright Drives Apt. 341|Virginiabury|TN|56751|1776.44|141.94|2.21||0.0|
284|143|2025-09-27|09:48:11|delivered|debit_card|73585 Quinn Brooks|Howardberg|KS|05676|1257.84|100.63|0.0||0.0|Magazine only bit understand wonder recognize number machine.
856|319|2025-09-23|09:48:11|processing|paypal|959 Jones Burgs Apt. 311|Villafort|MD|30848|46.05|4.18|0.0|HEAVY|6.15|
975|373|2025-04-28|09:48:11|delivered|bank_transfer|493 Samuel Islands|East Kelseyland|VI|92153|773.96|61.94|5.26||5.57|
822|27|2025-04-30|09:48:11|cancelled|paypal|87026 Charles Tunnel Suite 596|Port Markside|MS|42006|871.61|69.73|0.0|CLAIM|0.0|
1124|335|2025-07-23|09:48:11|delivered|credit_card|90883 Tracy View|Dennishaven|DC|59987|1856.92|151.36|6.61||41.75|
427|342|2025-05-30|09:48:11|processing|debit_card|11823 Watkins Corner Apt. 697|North Katrina|KS|54484|7757.05|620.56|0.0||0.0|
693|95|2025-05-10|09:48:11|cancelled|credit_card|51355 Daisy Corners Suite 704|East Heather|MI|34141|859.96|68.2|7.49||0.0|
423|284|2025-09-14|09:48:11|shipped|bank_transfer|30366 Michael Heights|Lake Paul|FM|94197|2085.87|166.72|1.87||0.0|
139|478|2025-07-02|09:48:11|shipped|paypal|30091 Osborne Creek|Lake Nicholas|NJ|83972|3823.62|306.93|6.59||19.56|
980|194|2025-04-28|09:48:11|pending|credit_card|518 Morrow Bridge Apt. 845|East Ericbury|MP|25197|2097.38|167.52|3.38||0.0|
295|191|2025-07-04|09:48:11|delivered|bank_transfer|674 Linda Manors Suite 299|East Jaredfort|VI|69353|7275.51|580.98|13.26||0.0|
424|224|2025-09-25|09:48:11|processing|paypal|563 Miller Plain Suite 628|Jasonhaven|OH|41428|5490.21|438.62|7.5||0.0|
1339|221|2025-09-18|09:48:11|pending|paypal|6193 Anna Oval|Victoriastad|WI|06618|1605.37|127.28|14.38|IN|0.0|
1999|138|2025-07-13|09:48:11|delivered|paypal|3347 David Villages Apt. 005|Michellemouth|VI|71356|2176.42|174.11|0.0||0.0|
22|104|2025-04-25|09:48:11|delivered|debit_card|875 Bruce Ville|West Connor|DC|97614|3368.82|268.6|11.27||0.0|
1891|304|2025-06-15|09:48:11|cancelled|debit_card|655 James Unions Suite 704|Wilsonmouth|GA|79331|1903.08|151.86|4.78||0.0|
514|459|2025-08-10|09:48:11|delivered|debit_card|44881 Escobar Shoals|Samanthachester|CO|86732|1459.06|116.33|4.89|NEW|0.0|Federal trial less.
878|433|2025-08-31|09:48:11|delivered|bank_transfer|9061 Janet Trail|Port Darlene|MN|36858|2880.85|230.36|1.39||0.0|
854|122|2025-08-09|09:48:11|shipped|paypal|9135 Hayes Ridges|Heatherberg|OK|74800|3571.17|284.82|10.89||0.0|
919|466|2025-06-01|09:48:11|processing|debit_card|37681 Erin Plaza Suite 233|Alexandershire|MT|16266|960.39|76.83|0.0||0.0|Attention get school Mr on someone.
1760|398|2025-05-25|09:48:11|delivered|credit_card|14035 Valerie Views Apt. 560|East Carol|RI|88126|6644.92|530.43|14.49||0.0|
1848|401|2025-04-07|09:48:11|shipped|bank_transfer|48132 Matthew Stravenue Suite 071|New Allison|OH|21616|1019.31|83.87|8.54||37.61|
1058|233|2025-04-24|09:48:11|shipped|bank_transfer|097 Rachel Spring|South Angela|UT|92683|622.71|49.82|0.0||0.0|
1526|417|2025-08-17|09:48:11|cancelled|credit_card|2925 David Ways Suite 875|West Marie|MS|72607|2606.26|208.26|3.04||0.0|
1237|473|2025-09-06|09:48:11|delivered|bank_transfer|8355 Michael View|Port Barbara|VA|05989|4703.46|375.97|3.86|ARM|0.0|
924|286|2025-06-11|09:48:11|shipped|debit_card|1968 Jacqueline Freeway|Angelaberg|PW|14939|974.48|77.96|0.0||0.0|
303|474|2025-08-20|09:48:11|cancelled|paypal|4818 Jose Street|Suzanneburgh|OH|62582|4107.99|328.64|0.0||0.0|Fast camera seat wish either herself.
825|470|2025-07-25|09:48:11|pending|credit_card|08981 Amber Corner|Alicialand|KS|34729|4620.44|369.3|4.17||0.0|
1909|27|2025-05-25|09:48:11|delivered|credit_card|87026 Charles Tunnel Suite 596|Port Markside|MS|42006|4265.16|343.83|8.49||41.16|
1755|491|2025-08-14|09:48:11|shipped|credit_card|9866 Shawn Squares|South Michellefort|IA|53596|2095.23|171.13|3.77||47.72|
1813|154|2025-08-01|09:48:11|pending|paypal|52056 Turner Summit|Edwinborough|CT|17742|5159.69|411.6|14.65||0.0|
681|94|2025-06-24|09:48:11|shipped|paypal|6915 Morris Estate|Connerfort|SD|42087|7035.18|562.2|7.7|BEFORE|0.0|
354|211|2025-07-03|09:48:11|pending|debit_card|757 Christopher Station|Thomasville|MD|06289|4468.46|357.48|0.0||0.0|Win why hot send foot into kitchen.
1522|325|2025-06-14|09:48:11|cancelled|debit_card|8810 Mccullough Squares Suite 413|Port Theresa|IN|40469|6867.47|549.03|4.54||0.0|
332|466|2025-07-28|09:48:11|pending|credit_card|37681 Erin Plaza Suite 233|Alexandershire|MT|16266|2513.5|201.07|0.16||0.0|
103|231|2025-06-17|09:48:11|processing|debit_card|8617 Rick Fort Apt. 489|Ashleymouth|CO|83836|914.29|72.98|2.0||0.0|
1277|224|2025-05-19|09:48:11|shipped|paypal|563 Miller Plain Suite 628|Jasonhaven|OH|41428|3203.59|256.29|0.0||0.0|
371|200|2025-08-01|09:48:11|delivered|debit_card|6246 Gallagher Port|Kellerside|OK|62081|1755.68|142.44|0.0||24.78|
941|408|2025-07-19|09:48:11|processing|paypal|3766 Heather Groves Suite 558|Jenniferside|ID|64572|3517.05|280.72|8.06|BEAUTIFUL|0.0|
665|445|2025-05-04|09:48:11|pending|bank_transfer|65742 Kathleen Flat|New Patrickfurt|IN|05991|4337.45|346.67|4.11||0.0|
1701|138|2025-04-05|09:48:11|pending|debit_card|3347 David Villages Apt. 005|Michellemouth|VI|71356|744.73|58.44|14.28||0.0|Word our wonder air black wrong red.
1646|231|2025-04-03|09:48:11|cancelled|credit_card|8617 Rick Fort Apt. 489|Ashleymouth|CO|83836|5240.59|419.25|0.0||0.0|
150|205|2025-05-25|09:48:11|delivered|debit_card|59416 Powers Course|Hahnberg|IA|15172|4482.42|357.98|7.69||0.0|
608|382|2025-09-06|09:48:11|cancelled|debit_card|5787 Elizabeth Junctions|New Davidbury|NH|15067|6309.11|503.45|15.99||0.0|
90|482|2025-05-15|09:48:11|pending|paypal|33591 Curtis Land Suite 090|Victoriashire|VT|08999|6097.28|489.82|10.97||36.42|
381|128|2025-05-21|09:48:11|processing|bank_transfer|0863 Clarke Light Suite 991|Andersonfort|WI|30976|863.27|68.65|5.11||0.0|
1928|20|2025-05-22|09:48:11|delivered|debit_card|855 Nelson Glen Apt. 135|Lake Amandaburgh|ID|28862|4799.56|383.25|8.9||0.0|
1493|336|2025-06-10|09:48:11|pending|paypal|8150 Garcia Squares Suite 380|East Derrickfurt|VI|29364|4872.64|389.51|3.76||0.0|
468|301|2025-04-11|09:48:11|pending|debit_card|29901 Chaney Orchard Apt. 284|New Williamberg|IL|48327|733.94|57.88|10.42||0.0|
1708|2|2025-07-21|09:48:11|shipped|debit_card|7525 Clark Grove Apt. 928|East Steven|KY|84387|4344.25|346.42|14.04||0.0|
1931|402|2025-05-22|09:48:11|pending|credit_card|90691 Kathleen Camp Apt. 079|Campbellfurt|NV|98551|4080.39|325.33|13.81||0.0|
997|366|2025-06-10|09:48:11|shipped|debit_card|422 Catherine Walks Suite 430|New Kevin|OR|02082|1911.28|152.01|11.11||0.0|
201|77|2025-07-21|09:48:11|pending|paypal|34125 William Manor Apt. 966|South Keith|HI|41733|3243.42|258.67|10.02|INTEREST|0.0|
444|259|2025-09-02|09:48:11|pending|paypal|30234 Alexander Road|South Davidland|MA|04389|2048.13|163.85|0.0||0.0|
1257|143|2025-06-22|09:48:11|shipped|bank_transfer|73585 Quinn Brooks|Howardberg|KS|05676|3135.92|252.19|15.78||32.24|Benefit small agree important.
1452|297|2025-06-24|09:48:11|cancelled|debit_card|649 Wanda Valley Apt. 109|Garciaside|CT|83538|2328.48|186.28|0.0||0.0|
471|86|2025-09-30|09:48:11|pending|bank_transfer|8507 Michael Glens Apt. 913|North Micheletown|IA|06527|6796.93|543.75|0.0||0.0|Student star test room laugh.
1089|47|2025-04-30|09:48:11|delivered|paypal|54479 Jackson Mills|Hillton|CA|88474|6834.25|546.74|0.0||0.0|
985|318|2025-05-25|09:48:11|pending|bank_transfer|97052 Khan Mount Suite 025|West Rachel|NC|51700|5247.78|419.41|5.2||0.0|
540|364|2025-08-27|09:48:11|shipped|bank_transfer|37100 Camacho Mountains Suite 164|Lake Kimberlyside|VT|03610|5852.85|468.14|1.09||0.0|Of quality thousand once physical.
1454|400|2025-08-25|09:48:11|delivered|bank_transfer|13062 Kathryn Valley Apt. 369|Samuelberg|NV|78751|3655.32|291.2|15.36||0.0|
1695|277|2025-09-18|09:48:11|shipped|paypal|93106 Warren Squares Apt. 356|Brownchester|SD|07271|4946.38|398.65|0.0|SECOND|36.71|
1310|399|2025-07-30|09:48:11|processing|credit_card|723 Dana Crescent|Port Tracy|HI|70878|2660.85|212.52|4.35|STYLE|0.0|Citizen run effect strategy in.
1625|196|2025-08-28|09:48:11|processing|bank_transfer|2893 Cory Prairie Apt. 833|Georgeside|AL|95573|1769.8|141.21|4.62||0.0|
1613|435|2025-09-04|09:48:11|processing|paypal|75367 Randolph Mount Suite 249|West Davidfurt|GU|72680|1145.35|92.82|14.7||29.57|
126|163|2025-05-11|09:48:11|shipped|bank_transfer|078 James Orchard Suite 521|East Jenny|NH|51302|425.2|33.99|0.34||0.0|
1964|69|2025-05-23|09:48:11|pending|paypal|50392 Hickman Hills|New John|MP|51508|3039.5|242.29|10.82||0.0|
944|323|2025-07-01|09:48:11|pending|debit_card|0107 Debra Meadows|Turnerbury|AK|07756|1842.37|146.96|5.35||0.0|Main scientist type particular interesting kind from way.
56|188|2025-05-03|09:48:11|pending|paypal|3754 Eddie Haven|Huberburgh|VT|70666|474.01|36.76|14.51||0.0|
209|344|2025-08-31|09:48:11|shipped|debit_card|3522 Smith Mall Apt. 271|New Stephenville|AR|82417|2881.14|232.91|0.0||30.18|
1940|92|2025-08-25|09:48:11|pending|bank_transfer|8759 Price Falls Apt. 593|Port Kimberlyton|AS|62325|1847.19|147.18|7.4||0.0|
1609|385|2025-07-15|09:48:11|delivered|debit_card|2450 Abigail Pine|Port Courtneyfort|IN|87063|5104.09|408.33|0.0||0.0|
734|89|2025-06-19|09:48:11|shipped|debit_card|13291 Daniel Mission Suite 561|Tamiborough|NV|40911|1213.54|96.96|1.59|INTERVIEW|0.0|
76|371|2025-06-24|09:48:11|delivered|paypal|7452 Cook Knoll|Shannonchester|OK|52083|1506.83|122.49|9.55|INTERVIEW|33.81|
1981|274|2025-04-24|09:48:11|pending|credit_card|50975 Gomez Avenue Suite 265|North Allison|MH|20648|3355.24|268.42|0.0||0.0|
960|6|2025-05-29|09:48:11|delivered|bank_transfer|6701 Richard Junction Apt. 333|Stevenland|NV|72633|5521.23|441.31|4.84||0.0|
948|263|2025-08-19|09:48:11|shipped|debit_card|9040 Melanie Manors Suite 528|North Randall|ND|60873|1267.64|100.68|9.08||0.0|
866|38|2025-08-28|09:48:11|cancelled|bank_transfer|68388 Jones Wall|South Andrewland|VI|41534|2366.34|188.85|5.67||0.0|
574|269|2025-06-16|09:48:11|shipped|bank_transfer|961 Green Run|South Stephen|KS|89174|1711.6|136.93|0.0||0.0|
758|25|2025-06-22|09:48:11|shipped|bank_transfer|7109 Jennifer Inlet Apt. 861|Port Robin|NH|15897|5899.1|474.88|10.25|PEACE|47.2|
1797|95|2025-09-15|09:48:11|delivered|credit_card|51355 Daisy Corners Suite 704|East Heather|MI|34141|4320.23|348.4|0.29||35.0|
1358|94|2025-05-06|09:48:11|processing|credit_card|6915 Morris Estate|Connerfort|SD|42087|2992.86|241.81|0.0||29.76|
606|399|2025-06-04|09:48:11|delivered|paypal|723 Dana Crescent|Port Tracy|HI|70878|2903.71|231.73|7.12||0.0|
315|45|2025-08-25|09:48:11|processing|paypal|96218 Jones Pine Apt. 670|Zavalaview|WA|02629|5493.63|438.38|13.87|TYPE|0.0|Case cover option most.
39|492|2025-04-21|09:48:11|processing|paypal|8714 Hudson Street|West Ashley|NH|99455|1324.79|104.81|14.62||0.0|
786|302|2025-06-16|09:48:11|shipped|paypal|46199 Martin Ford|Hamiltonmouth|NE|78663|5319.76|425.58|0.0||0.0|
1889|423|2025-05-05|09:48:11|processing|credit_card|971 Jason Locks|Johnsonfort|NE|61541|1085.41|88.96|14.94||41.59|
1590|360|2025-04-26|09:48:11|cancelled|bank_transfer|678 Matthew Island Suite 727|Clarkburgh|TX|51627|533.74|41.55|14.35||0.0|
946|375|2025-06-20|09:48:11|delivered|debit_card|95786 Richard Hill|New Mariatown|AL|30022|4991.91|399.35|0.0||0.0|
1226|324|2025-08-21|09:48:11|cancelled|debit_card|56033 Brianna Forks Suite 890|East Samuelport|AZ|41674|5695.89|454.66|12.67|POSSIBLE|0.0|
1572|369|2025-09-03|09:48:11|shipped|credit_card|749 Bonnie Wall|Gayview|WV|53869|2141.57|171.08|3.13||0.0|
771|204|2025-05-25|09:48:11|delivered|paypal|36442 Mcdaniel Freeway Suite 312|North John|GU|41204|2930.12|234.41|0.0||0.0|
1461|414|2025-05-18|09:48:11|shipped|paypal|0425 Sutton Meadow Apt. 928|Annettefort|CA|02822|8141.96|650.4|12.0||0.0|
1316|435|2025-08-01|09:48:11|shipped|debit_card|75367 Randolph Mount Suite 249|West Davidfurt|GU|72680|1582.47|126.39|2.64||0.0|
742|463|2025-08-16|09:48:11|cancelled|credit_card|67200 Warren Ford Suite 142|South Kristihaven|CA|77372|1179.25|94.34|0.0||0.0|Agreement sure scene natural southern between up positive.
700|20|2025-07-18|09:48:11|processing|debit_card|855 Nelson Glen Apt. 135|Lake Amandaburgh|ID|28862|998.17|80.99|1.26||15.42|
1296|303|2025-08-26|09:48:11|shipped|bank_transfer|25625 Charles Shoals|Nathanmouth|DE|01763|7687.83|615.03|0.0||0.0|
1038|71|2025-06-10|09:48:11|pending|bank_transfer|886 Anthony Knoll Apt. 995|Smithchester|MS|11602|130.84|11.62|0.0|EXIST|14.39|
1800|19|2025-05-09|09:48:11|cancelled|bank_transfer|73545 Beard Squares Suite 808|North John|MT|64539|3458.24|276.66|0.0||0.0|
1153|70|2025-06-25|09:48:11|delivered|bank_transfer|477 Michael Lane|Port Christinebury|VT|10135|3249.0|260.64|12.27||21.31|
763|436|2025-06-17|09:48:11|delivered|credit_card|5122 Michael Unions Apt. 014|New Amandaberg|WY|13069|694.73|55.27|3.85||0.0|
1548|48|2025-07-15|09:48:11|processing|bank_transfer|92856 Banks Gateway Apt. 027|Mcintyreville|KS|34617|6134.07|490.73|0.0|VIEW|0.0|
480|364|2025-07-01|09:48:11|processing|credit_card|37100 Camacho Mountains Suite 164|Lake Kimberlyside|VT|03610|3498.99|279.12|10.0|QUESTION|0.0|Article and really rule music save.
275|351|2025-06-01|09:48:11|delivered|debit_card|4358 Davis Trail Apt. 437|Anthonyville|NC|86789|3480.31|278.42|0.0|THOUSAND|0.0|
